"DATEOFDATA"	"SOURCESYSTEM"	"ACCOUNTID"	"COLLATERALID"	"SECURITYCODE"	"SECURITYVALUE"	"VALUATIONDATE"	"SECURITYCHARGESTATUS"	"VALUATIONEXPIRYDATE"	"CUSTOMERID"	"CARATVALUE"	"GOLDWEIGHTNETGMS"	"SECURITY_ID"	"CHARGE_TYPE_CODE"	"VALUATION_SOURCE"	"COLLATERAL_TYPE"
"2024-06-02"	"MIFIN"	"RB00026247"	""	""	44109.83	""	""	""	"AP00009590"	22	8.17	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026016"	""	""	12579.67	""	""	""	"AP00009402"	22	2.33	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026259"	""	""	51663.72	""	""	""	"AP00009601"	20	10.52	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026359"	""	""	51830.4	""	""	""	"AP00009679"	22	9.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026278"	""	""	88398	""	""	""	"AP00009617"	20	18	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025957"	""	""	77303.43	""	""	""	"AP00009353"	21	14.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026395"	""	""	33443.91	""	""	""	"AP00009713"	20	6.81	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026171"	""	""	13408.2	""	""	""	"AP00009438"	21	2.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026016"	""	""	15981.04	""	""	""	"AP00009402"	22	2.96	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026259"	""	""	51621.57	""	""	""	"AP00009601"	21	10.01	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026359"	""	""	119209.92	""	""	""	"AP00009679"	22	22.08	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026384"	""	""	51722.42	""	""	""	"AP00009702"	22	9.58	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026041"	""	""	25269.3	""	""	""	"AP00009421"	21	4.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026395"	""	""	132940.77	""	""	""	"AP00009713"	20	27.07	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026171"	""	""	21556.26	""	""	""	"AP00009438"	21	4.18	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026016"	""	""	30234.4	""	""	""	"AP00009402"	22	5.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026268"	""	""	40740.3	""	""	""	"AP00009608"	21	7.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026386"	""	""	86384	""	""	""	"AP00009704"	22	16	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026041"	""	""	11337.9	""	""	""	"AP00009421"	22	2.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026395"	""	""	78285.5	""	""	""	"AP00009713"	22	14.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026188"	""	""	62358.45	""	""	""	"AP00009540"	22	11.55	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026019"	""	""	48127.8	""	""	""	"AP00009405"	20	9.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026300"	""	""	212720.6	""	""	""	"AP00009635"	22	39.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026418"	""	""	204622.1	""	""	""	"AP00009730"	22	37.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026057"	""	""	274269.2	""	""	""	"AP00009436"	22	50.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026195"	""	""	5967	""	""	""	"AP00009546"	18	1.35	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026019"	""	""	11823.81	""	""	""	"AP00009405"	22	2.19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026389"	""	""	70187	""	""	""	"AP00009707"	22	13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026122"	""	""	23081.7	""	""	""	"AP00009485"	20	4.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026195"	""	""	35359.2	""	""	""	"AP00009546"	20	7.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026092"	""	""	12228.39	""	""	""	"AP00009463"	20	2.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026389"	""	""	105280.5	""	""	""	"AP00009707"	22	19.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026122"	""	""	28778.46	""	""	""	"AP00009485"	20	5.86	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026266"	""	""	20792.52	""	""	""	"AP00009606"	19	4.46	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026092"	""	""	34377	""	""	""	"AP00009463"	20	7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026389"	""	""	399526	""	""	""	"AP00009707"	22	74	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026302"	""	""	9591.4	""	""	""	"AP00009636"	18	2.17	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026266"	""	""	32261.04	""	""	""	"AP00009606"	19	6.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026125"	""	""	54799.85	""	""	""	"AP00009488"	22	10.15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026302"	""	""	25636	""	""	""	"AP00009636"	18	5.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026271"	""	""	45221.4	""	""	""	"AP00009611"	19	9.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026233"	""	""	48051.1	""	""	""	"AP00009577"	22	8.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026302"	""	""	12621.27	""	""	""	"AP00009636"	20	2.57	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026291"	""	""	33394.8	""	""	""	"AP00009627"	20	6.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026401"	""	""	43192	""	""	""	"AP00009719"	22	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026302"	""	""	36832.5	""	""	""	"AP00009636"	20	7.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026291"	""	""	56476.5	""	""	""	"AP00009627"	20	11.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026402"	""	""	28925.79	""	""	""	"AP00009720"	20	5.89	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026322"	""	""	68262.9	""	""	""	"AP00009654"	20	13.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026291"	""	""	112953	""	""	""	"AP00009627"	20	23	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026402"	""	""	15935.13	""	""	""	"AP00009720"	21	3.09	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026322"	""	""	112953	""	""	""	"AP00009654"	20	23	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026291"	""	""	37253.1	""	""	""	"AP00009627"	22	6.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026291"	""	""	37739.01	""	""	""	"AP00009627"	22	6.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026357"	""	""	26520	""	""	""	"AP00009677"	18	6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026357"	""	""	22675.8	""	""	""	"AP00009677"	22	4.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026366"	""	""	200302.9	""	""	""	"AP00009685"	22	37.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026388"	""	""	85952.08	""	""	""	"AP00009706"	22	15.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026372"	""	""	70187	""	""	""	"AP00009691"	22	13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026421"	""	""	95920.2	""	""	""	"AP00009732"	21	18.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025624"	""	""	451031.22	""	""	""	"AP00009077"	21	87.46	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025997"	""	""	6089.64	""	""	""	"AP00009391"	20	1.24	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025518"	""	""	194903.9	""	""	""	"AP00008982"	22	36.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026118"	""	""	22027.92	""	""	""	"AP00009483"	22	4.08	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025694"	""	""	200032.95	""	""	""	"AP00009134"	22	37.05	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026116"	""	""	37955.52	""	""	""	"AP00009481"	21	7.36	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026111"	""	""	12039.77	""	""	""	"AP00009478"	22	2.23	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025514"	""	""	3437.7	""	""	""	"AP00008980"	20	0.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025674"	""	""	173631.84	""	""	""	"AP00009119"	22	32.16	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026200"	""	""	168938.4	""	""	""	"AP00009550"	20	34.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025808"	""	""	24781.41	""	""	""	"AP00009227"	22	4.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025637"	""	""	156571	""	""	""	"AP00009088"	22	29	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025817"	""	""	180804.42	""	""	""	"AP00009234"	21	35.06	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025587"	""	""	33851.73	""	""	""	"AP00009042"	22	6.27	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026235"	""	""	5399	""	""	""	"AP00009579"	22	1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026031"	""	""	121705.2	""	""	""	"AP00009415"	21	23.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026275"	""	""	65327.9	""	""	""	"AP00009615"	22	12.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025389"	""	""	59442.99	""	""	""	"AP00008885"	22	11.01	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025726"	""	""	298186.77	""	""	""	"AP00009160"	22	55.23	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025852"	""	""	126246.96	""	""	""	"AP00009262"	19	27.08	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025936"	""	""	23206.5	""	""	""	"AP00009337"	21	4.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025781"	""	""	52694.24	""	""	""	"AP00009204"	22	9.76	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026314"	""	""	16197	""	""	""	"AP00009646"	22	3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026156"	""	""	51290.5	""	""	""	"AP00009516"	22	9.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025732"	""	""	134057.17	""	""	""	"AP00009166"	22	24.83	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026035"	""	""	35633.4	""	""	""	"AP00009417"	22	6.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026142"	""	""	29748.49	""	""	""	"AP00009504"	22	5.51	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026105"	""	""	11877.8	""	""	""	"AP00009201"	22	2.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025543"	""	""	17041.17	""	""	""	"AP00009002"	20	3.47	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026179"	""	""	211123.89	""	""	""	"AP00009534"	20	42.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026220"	""	""	55663.69	""	""	""	"AP00009569"	22	10.31	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025849"	""	""	127956.3	""	""	""	"AP00009260"	22	23.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026411"	""	""	208509.38	""	""	""	"AP00009724"	22	38.62	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026004"	""	""	32124.05	""	""	""	"AP00009394"	22	5.95	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026293"	""	""	16133	""	""	""	"AP00009629"	18	3.65	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025537"	""	""	122071.39	""	""	""	"AP00008996"	22	22.61	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025976"	""	""	42652.1	""	""	""	"AP00009373"	22	7.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026362"	""	""	63708.2	""	""	""	"AP00009682"	22	11.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026405"	""	""	50386.86	""	""	""	"AP00009722"	20	10.26	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025734"	""	""	80337.12	""	""	""	"AP00009168"	22	14.88	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025370"	""	""	45484.74	""	""	""	"AP00008867"	21	8.82	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026100"	""	""	39288	""	""	""	"AP00009469"	20	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026372"	""	""	194364	""	""	""	"AP00009691"	22	36	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026421"	""	""	22243.88	""	""	""	"AP00009732"	22	4.12	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025777"	""	""	11049.75	""	""	""	"AP00009202"	20	2.25	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025997"	""	""	13652.58	""	""	""	"AP00009391"	20	2.78	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025518"	""	""	318487.01	""	""	""	"AP00008982"	22	58.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026118"	""	""	54529.9	""	""	""	"AP00009483"	22	10.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025773"	""	""	13497.5	""	""	""	"AP00009199"	22	2.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026145"	""	""	25930.08	""	""	""	"AP00009506"	20	5.28	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026146"	""	""	55339.75	""	""	""	"AP00009507"	22	10.25	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025514"	""	""	53450.1	""	""	""	"AP00008980"	22	9.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025779"	""	""	49616.81	""	""	""	"AP00009203"	22	9.19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025865"	""	""	54032.58	""	""	""	"AP00009272"	19	11.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025657"	""	""	12729.6	""	""	""	"AP00009104"	18	2.88	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025817"	""	""	189004.05	""	""	""	"AP00009234"	21	36.65	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025587"	""	""	37091.13	""	""	""	"AP00009042"	22	6.87	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026326"	""	""	12375.72	""	""	""	"AP00009658"	20	2.52	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026149"	""	""	32307.66	""	""	""	"AP00009510"	19	6.93	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026358"	""	""	12417.7	""	""	""	"AP00009678"	22	2.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025389"	""	""	72886.5	""	""	""	"AP00008885"	22	13.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025999"	""	""	67379.52	""	""	""	"AP00009392"	22	12.48	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025852"	""	""	131421.78	""	""	""	"AP00009262"	19	28.19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025936"	""	""	171728.1	""	""	""	"AP00009337"	21	33.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025911"	""	""	48591	""	""	""	"AP00009315"	22	9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026314"	""	""	32447.99	""	""	""	"AP00009646"	22	6.01	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026168"	""	""	37388.25	""	""	""	"AP00009527"	21	7.25	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025732"	""	""	196685.57	""	""	""	"AP00009166"	22	36.43	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026047"	""	""	19251.12	""	""	""	"AP00009427"	20	3.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026142"	""	""	52316.31	""	""	""	"AP00009504"	22	9.69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026105"	""	""	12417.7	""	""	""	"AP00009201"	22	2.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025543"	""	""	5506.98	""	""	""	"AP00009002"	22	1.02	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026179"	""	""	712144.11	""	""	""	"AP00009534"	20	145.01	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026224"	""	""	82064.8	""	""	""	"AP00009572"	22	15.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025849"	""	""	258612.1	""	""	""	"AP00009260"	22	47.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026022"	""	""	42287.4	""	""	""	"AP00009408"	21	8.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026293"	""	""	22542	""	""	""	"AP00009629"	18	5.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025538"	""	""	293759.59	""	""	""	"AP00008997"	22	54.41	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026135"	""	""	53990	""	""	""	"AP00009497"	22	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026414"	""	""	129576	""	""	""	"AP00009722"	22	24	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026405"	""	""	25105.35	""	""	""	"AP00009722"	22	4.65	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025747"	""	""	38007.09	""	""	""	"AP00009180"	21	7.37	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025413"	""	""	6478.8	""	""	""	"AP00008905"	22	1.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026139"	""	""	36281.28	""	""	""	"AP00009501"	22	6.72	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025777"	""	""	33149.25	""	""	""	"AP00009202"	20	6.75	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025997"	""	""	13898.13	""	""	""	"AP00009391"	20	2.83	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025533"	""	""	44568.72	""	""	""	"AP00008993"	19	9.56	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026118"	""	""	57499.35	""	""	""	"AP00009483"	22	10.65	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025773"	""	""	78825.4	""	""	""	"AP00009199"	22	14.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026145"	""	""	26833.03	""	""	""	"AP00009506"	22	4.97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026243"	""	""	8000.2	""	""	""	"AP00009586"	18	1.81	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025515"	""	""	45672.3	""	""	""	"AP00008981"	20	9.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025793"	""	""	43192	""	""	""	"AP00009213"	22	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026150"	""	""	21143.7	""	""	""	"AP00009369"	21	4.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025657"	""	""	98321.58	""	""	""	"AP00009104"	19	21.09	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026140"	""	""	53882.02	""	""	""	"AP00009502"	22	9.98	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025587"	""	""	41140.38	""	""	""	"AP00009042"	22	7.62	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026326"	""	""	36929.16	""	""	""	"AP00009658"	22	6.84	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026149"	""	""	29807.46	""	""	""	"AP00009510"	21	5.78	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026358"	""	""	25375.3	""	""	""	"AP00009678"	22	4.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025389"	""	""	79203.33	""	""	""	"AP00008885"	22	14.67	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026060"	""	""	51290.5	""	""	""	"AP00009439"	22	9.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026051"	""	""	26239.14	""	""	""	"AP00009293"	22	4.86	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025936"	""	""	181010.7	""	""	""	"AP00009337"	21	35.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025912"	""	""	48475.8	""	""	""	"AP00009316"	21	9.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026396"	""	""	51128.53	""	""	""	"AP00009714"	22	9.47	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026186"	""	""	268870.2	""	""	""	"AP00009538"	22	49.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025828"	""	""	38256.69	""	""	""	"AP00009242"	20	7.79	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026047"	""	""	32232.03	""	""	""	"AP00009427"	22	5.97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026244"	""	""	49110	""	""	""	"AP00009587"	20	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025913"	""	""	29957.1	""	""	""	"AP00009317"	20	6.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025543"	""	""	30450.36	""	""	""	"AP00009002"	22	5.64	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026179"	""	""	372531	""	""	""	"AP00009534"	22	69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026239"	""	""	44200	""	""	""	"AP00009582"	18	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025893"	""	""	45891.5	""	""	""	"AP00009297"	22	8.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026059"	""	""	8715.33	""	""	""	"AP00009438"	21	1.69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026307"	""	""	118927.62	""	""	""	"AP00009640"	19	25.51	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025590"	""	""	28483.8	""	""	""	"AP00009045"	20	5.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026184"	""	""	22100	""	""	""	"AP00009537"	18	5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026405"	""	""	81038.99	""	""	""	"AP00009722"	22	15.01	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025748"	""	""	26519.4	""	""	""	"AP00009181"	20	5.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025413"	""	""	10150.12	""	""	""	"AP00008905"	22	1.88	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026383"	""	""	96943.14	""	""	""	"AP00009701"	20	19.74	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025907"	""	""	130987.8	""	""	""	"AP00009311"	21	25.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026108"	""	""	65906.46	""	""	""	"AP00009475"	21	12.78	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025533"	""	""	59619.54	""	""	""	"AP00008993"	20	12.14	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026136"	""	""	187044.39	""	""	""	"AP00009498"	21	36.27	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025773"	""	""	96102.2	""	""	""	"AP00009199"	22	17.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026172"	""	""	146937.12	""	""	""	"AP00009529"	20	29.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026243"	""	""	8951.04	""	""	""	"AP00009586"	19	1.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025625"	""	""	42652.1	""	""	""	"AP00009078"	22	7.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025835"	""	""	86168.04	""	""	""	"AP00009249"	22	15.96	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026150"	""	""	25785	""	""	""	"AP00009369"	21	5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025657"	""	""	68361.12	""	""	""	"AP00009104"	20	13.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026187"	""	""	98121.78	""	""	""	"AP00009539"	20	19.98	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025587"	""	""	86384	""	""	""	"AP00009042"	22	16	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026149"	""	""	50280.75	""	""	""	"AP00009510"	21	9.75	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026387"	""	""	19860.12	""	""	""	"AP00009705"	19	4.26	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025389"	""	""	204406.14	""	""	""	"AP00008885"	22	37.86	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026062"	""	""	34912.89	""	""	""	"AP00009441"	21	6.77	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026051"	""	""	27264.95	""	""	""	"AP00009293"	22	5.05	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025989"	""	""	51570	""	""	""	"AP00009383"	21	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026282"	""	""	30988.41	""	""	""	"AP00009620"	20	6.31	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026415"	""	""	42058.21	""	""	""	"AP00009728"	22	7.79	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026321"	""	""	5304	""	""	""	"AP00009653"	18	1.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025910"	""	""	238769.1	""	""	""	"AP00009314"	21	46.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026161"	""	""	215420.1	""	""	""	"AP00009520"	22	39.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026270"	""	""	26833.03	""	""	""	"AP00009610"	22	4.97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025913"	""	""	102148.8	""	""	""	"AP00009317"	20	20.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025562"	""	""	62222.37	""	""	""	"AP00009019"	20	12.67	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026179"	""	""	593836.01	""	""	""	"AP00009534"	22	109.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026304"	""	""	108680.43	""	""	""	"AP00009638"	20	22.13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025996"	""	""	53990	""	""	""	"AP00009390"	22	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026059"	""	""	26042.85	""	""	""	"AP00009438"	21	5.05	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026361"	""	""	30303	""	""	""	"AP00009681"	19	6.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025590"	""	""	70227.3	""	""	""	"AP00009045"	20	14.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026184"	""	""	29694.5	""	""	""	"AP00009537"	22	5.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026405"	""	""	87193.85	""	""	""	"AP00009722"	22	16.15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025748"	""	""	51074.4	""	""	""	"AP00009181"	20	10.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025413"	""	""	24511.46	""	""	""	"AP00008905"	22	4.54	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026420"	""	""	53612.07	""	""	""	"AP00009731"	22	9.93	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026010"	""	""	37233.54	""	""	""	"AP00009399"	21	7.22	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026279"	""	""	344456.2	""	""	""	"AP00009618"	22	63.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025533"	""	""	46773.99	""	""	""	"AP00008993"	21	9.07	""	""	""	""
